Date,Open,High,Low,Close,Volume
2017-06-14,0.525974,0.525974,0.525974,0.525974,0.525974
2017-06-15,0.3561110793989174,0.3561110793989174,0.3561110793989174,0.3561110793989174,0.3561110793989174
2017-06-16,0.35035480196967395,0.35035480196967395,0.35035480196967395,0.35035480196967395,0.35035480196967395
2017-06-17,0.44643905685150337,0.44643905685150337,0.44643905685150337,0.44643905685150337,0.44643905685150337
2017-06-18,0.41518394203576264,0.41518394203576264,0.41518394203576264,0.41518394203576264,0.41518394203576264
2017-06-19,0.4266344359708342,0.4266344359708342,0.4266344359708342,0.4266344359708342,0.4266344359708342
2017-06-20,0.4467814008244863,0.4467814008244863,0.4467814008244863,0.4467814008244863,0.4467814008244863
2017-06-21,0.43587101286422975,0.43587101286422975,0.43587101286422975,0.43587101286422975,0.43587101286422975
2017-06-22,0.4478241360085018,0.4478241360085018,0.4478241360085018,0.4478241360085018,0.4478241360085018
2017-06-23,0.48791185247450636,0.48791185247450636,0.48791185247450636,0.48791185247450636,0.48791185247450636
2017-06-24,0.5236790457059197,0.5236790457059197,0.5236790457059197,0.5236790457059197,0.5236790457059197
2017-06-25,0.481189648070507,0.481189648070507,0.481189648070507,0.481189648070507,0.481189648070507
2017-06-26,0.41759067844423753,0.41759067844423753,0.41759067844423753,0.41759067844423753,0.41759067844423753
2017-06-27,0.3926048588202191,0.3926048588202191,0.3926048588202191,0.3926048588202191,0.3926048588202191
2017-06-28,0.3813823246024927,0.3813823246024927,0.3813823246024927,0.3813823246024927,0.3813823246024927
2017-06-29,0.41971875705477846,0.41971875705477846,0.41971875705477846,0.41971875705477846,0.41971875705477846
2017-06-30,0.4074233441436825,0.4074233441436825,0.4074233441436825,0.4074233441436825,0.4074233441436825
2017-07-01,0.39401181260438106,0.39401181260438106,0.39401181260438106,0.39401181260438106,0.39401181260438106
2017-07-02,0.3843532873533785,0.3843532873533785,0.3843532873533785,0.3843532873533785,0.3843532873533785
2017-07-03,0.37994896039387066,0.37994896039387066,0.37994896039387066,0.37994896039387066,0.37994896039387066
2017-07-04,0.397664203282022,0.397664203282022,0.397664203282022,0.397664203282022,0.397664203282022
2017-07-05,0.3811733435883868,0.3811733435883868,0.3811733435883868,0.3811733435883868,0.3811733435883868
2017-07-06,0.3550075851271893,0.3550075851271893,0.3550075851271893,0.3550075851271893,0.3550075851271893
2017-07-07,0.2817887746384506,0.2817887746384506,0.2817887746384506,0.2817887746384506,0.2817887746384506
2017-07-08,0.30032075517909096,0.30032075517909096,0.30032075517909096,0.30032075517909096,0.30032075517909096
2017-07-09,0.30616273437602953,0.30616273437602953,0.30616273437602953,0.30616273437602953,0.30616273437602953
2017-07-10,0.21834087881467695,0.21834087881467695,0.21834087881467695,0.21834087881467695,0.21834087881467695
2017-07-11,0.18623983578298525,0.18623983578298525,0.18623983578298525,0.18623983578298525,0.18623983578298525
2017-07-12,0.22867340794868787,0.22867340794868787,0.22867340794868787,0.22867340794868787,0.22867340794868787
2017-07-13,0.21719525403020307,0.21719525403020307,0.21719525403020307,0.21719525403020307,0.21719525403020307
2017-07-14,0.17539147072577932,0.17539147072577932,0.17539147072577932,0.17539147072577932,0.17539147072577932
2017-07-15,0.16151286675528645,0.16151286675528645,0.16151286675528645,0.16151286675528645,0.16151286675528645
2017-07-16,0.18058778247376328,0.18058778247376328,0.18058778247376328,0.18058778247376328,0.18058778247376328
2017-07-17,0.25796913313969966,0.25796913313969966,0.25796913313969966,0.25796913313969966,0.25796913313969966
2017-07-18,0.2720360052413451,0.2720360052413451,0.2720360052413451,0.2720360052413451,0.2720360052413451
2017-07-19,0.2328115732946836,0.2328115732946836,0.2328115732946836,0.2328115732946836,0.2328115732946836
2017-07-20,0.2879075384924781,0.2879075384924781,0.2879075384924781,0.2879075384924781,0.2879075384924781
2017-07-21,0.26065375636206334,0.26065375636206334,0.26065375636206334,0.26065375636206334,0.26065375636206334
2017-07-22,0.2703924048958806,0.2703924048958806,0.2703924048958806,0.2703924048958806,0.2703924048958806
2017-07-23,0.2683009588817338,0.2683009588817338,0.2683009588817338,0.2683009588817338,0.2683009588817338
2017-07-24,0.26552799609386185,0.26552799609386185,0.26552799609386185,0.26552799609386185,0.26552799609386185
2017-07-25,0.25084928446014776,0.25084928446014776,0.25084928446014776,0.25084928446014776,0.25084928446014776
2017-07-26,0.26986808917404226,0.26986808917404226,0.26986808917404226,0.26986808917404226,0.26986808917404226
2017-07-27,0.2735334760291463,0.2735334760291463,0.2735334760291463,0.2735334760291463,0.2735334760291463
2017-07-28,0.26725075806982274,0.26725075806982274,0.26725075806982274,0.26725075806982274,0.26725075806982274
2017-07-29,0.27571739300265397,0.27571739300265397,0.27571739300265397,0.27571739300265397,0.27571739300265397
2017-07-30,0.254579331726859,0.254579331726859,0.254579331726859,0.254579331726859,0.254579331726859
2017-07-31,0.25056934024719335,0.25056934024719335,0.25056934024719335,0.25056934024719335,0.25056934024719335
2017-08-01,0.2897108784716671,0.2897108784716671,0.2897108784716671,0.2897108784716671,0.2897108784716671
2017-08-02,0.285873794870601,0.285873794870601,0.285873794870601,0.285873794870601,0.285873794870601
2017-08-03,0.332031456838549,0.332031456838549,0.332031456838549,0.332031456838549,0.332031456838549
2017-08-04,0.3928067370593724,0.3928067370593724,0.3928067370593724,0.3928067370593724,0.3928067370593724
2017-08-05,0.4082325826887162,0.4082325826887162,0.4082325826887162,0.4082325826887162,0.4082325826887162
2017-08-06,0.4264182926974477,0.4264182926974477,0.4264182926974477,0.4264182926974477,0.4264182926974477
2017-08-07,0.46837876268792095,0.46837876268792095,0.46837876268792095,0.46837876268792095,0.46837876268792095
2017-08-08,0.5436678303415416,0.5436678303415416,0.5436678303415416,0.5436678303415416,0.5436678303415416
2017-08-09,0.5423372162604663,0.5423372162604663,0.5423372162604663,0.5423372162604663,0.5423372162604663
