Date,Open,High,Low,Close,Volume
2017-11-09,0.0023868224612059903,0.0023868224612059903,0.0023868224612059903,0.0023868224612059903,0.0023868224612059903
2017-11-10,0.0020444407393174656,0.0020444407393174656,0.0020444407393174656,0.0020444407393174656,0.0020444407393174656
2017-11-11,0.0019147582843986697,0.0019147582843986697,0.0019147582843986697,0.0019147582843986697,0.0019147582843986697
2017-11-12,0.0018043416345783466,0.0018043416345783466,0.0018043416345783466,0.0018043416345783466,0.0018043416345783466
2017-11-13,0.0020176800199983237,0.0020176800199983237,0.0020176800199983237,0.0020176800199983237,0.0020176800199983237
2017-11-14,0.0024153601045655,0.0024153601045655,0.0024153601045655,0.0024153601045655,0.0024153601045655
2017-11-15,0.00232030016078447,0.00232030016078447,0.00232030016078447,0.00232030016078447,0.00232030016078447
2017-11-16,0.00224758147932484,0.00224758147932484,0.00224758147932484,0.00224758147932484,0.00224758147932484
2017-11-17,0.00202291008373067,0.00202291008373067,0.00202291008373067,0.00202291008373067,0.00202291008373067
2017-11-18,0.00202236549981172,0.00202236549981172,0.00202236549981172,0.00202236549981172,0.00202236549981172
2017-11-19,0.0019852680720025,0.0019852680720025,0.0019852680720025,0.0019852680720025,0.0019852680720025
2017-11-20,0.00213324414257963,0.00213324414257963,0.00213324414257963,0.00213324414257963,0.00213324414257963
2017-11-21,0.00212956832826169,0.00212956832826169,0.00212956832826169,0.00212956832826169,0.00212956832826169
2017-11-22,0.00233308344610262,0.00233308344610262,0.00233308344610262,0.00233308344610262,0.00233308344610262
2017-11-23,0.00213762296956841,0.00213762296956841,0.00213762296956841,0.00213762296956841,0.00213762296956841
2017-11-24,0.00207102679607914,0.00207102679607914,0.00207102679607914,0.00207102679607914,0.00207102679607914
2017-11-25,0.00201463762932339,0.00201463762932339,0.00201463762932339,0.00201463762932339,0.00201463762932339
2017-11-26,0.00211400396485046,0.00211400396485046,0.00211400396485046,0.00211400396485046,0.00211400396485046
2017-11-27,0.00208965933011546,0.00208965933011546,0.00208965933011546,0.00208965933011546,0.00208965933011546
2017-11-28,0.00239251994364041,0.00239251994364041,0.00239251994364041,0.00239251994364041,0.00239251994364041
2017-11-29,0.00205371567817567,0.00205371567817567,0.00205371567817567,0.00205371567817567,0.00205371567817567
2017-11-30,0.00231126742281716,0.00231126742281716,0.00231126742281716,0.00231126742281716,0.00231126742281716
2017-12-01,0.00214091310437674,0.00214091310437674,0.00214091310437674,0.00214091310437674,0.00214091310437674
2017-12-02,0.00211868760130369,0.00211868760130369,0.00211868760130369,0.00211868760130369,0.00211868760130369
2017-12-03,0.00209970595645613,0.00209970595645613,0.00209970595645613,0.00209970595645613,0.00209970595645613
2017-12-04,0.00215278061595713,0.00215278061595713,0.00215278061595713,0.00215278061595713,0.00215278061595713
