Date,Open,High,Low,Close,Volume
2017-01-01,13.617866398372557,13.617866398372557,13.617866398372557,13.617866398372557,13.617866398372557
2017-01-02,16.0016050774039,16.0016050774039,16.0016050774039,16.0016050774039,16.0016050774039
2017-01-03,15.738388486333895,15.738388486333895,15.738388486333895,15.738388486333895,15.738388486333895
2017-01-04,18.186807213106338,18.186807213106338,18.186807213106338,18.186807213106338,18.186807213106338
2017-01-05,15.869928030751721,15.869928030751721,15.869928030751721,15.869928030751721,15.869928030751721
2017-01-06,14.02260982416945,14.02260982416945,14.02260982416945,14.02260982416945,14.02260982416945
2017-01-07,12.903831799169875,12.903831799169875,12.903831799169875,12.903831799169875,12.903831799169875
2017-01-08,13.432254353817802,13.432254353817802,13.432254353817802,13.432254353817802,13.432254353817802
2017-01-09,13.545967982116982,13.545967982116982,13.545967982116982,13.545967982116982,13.545967982116982
2017-01-10,13.30147889730775,13.30147889730775,13.30147889730775,13.30147889730775,13.30147889730775
2017-01-11,11.606120465949212,11.606120465949212,11.606120465949212,11.606120465949212,11.606120465949212
2017-01-12,11.801540664726684,11.801540664726684,11.801540664726684,11.801540664726684,11.801540664726684
2017-01-13,11.197960820628492,11.197960820628492,11.197960820628492,11.197960820628492,11.197960820628492
2017-01-14,11.10801672722651,11.10801672722651,11.10801672722651,11.10801672722651,11.10801672722651
2017-01-15,10.724877236830787,10.724877236830787,10.724877236830787,10.724877236830787,10.724877236830787
2017-01-16,10.60255099136707,10.60255099136707,10.60255099136707,10.60255099136707,10.60255099136707
2017-01-17,12.367984961630716,12.367984961630716,12.367984961630716,12.367984961630716,12.367984961630716
2017-01-18,11.922979828619374,11.922979828619374,11.922979828619374,11.922979828619374,11.922979828619374
2017-01-19,12.184811727125888,12.184811727125888,12.184811727125888,12.184811727125888,12.184811727125888
2017-01-20,11.680486531048478,11.680486531048478,11.680486531048478,11.680486531048478,11.680486531048478
2017-01-21,12.030519015275562,12.030519015275562,12.030519015275562,12.030519015275562,12.030519015275562
2017-01-22,11.997854859897297,11.997854859897297,11.997854859897297,11.997854859897297,11.997854859897297
2017-01-23,12.210301833715791,12.210301833715791,12.210301833715791,12.210301833715791,12.210301833715791
2017-01-24,11.669316249968505,11.669316249968505,11.669316249968505,11.669316249968505,11.669316249968505
2017-01-25,11.767229962261164,11.767229962261164,11.767229962261164,11.767229962261164,11.767229962261164
2017-01-26,11.937595037288713,11.937595037288713,11.937595037288713,11.937595037288713,11.937595037288713
2017-01-27,12.20494371068697,12.20494371068697,12.20494371068697,12.20494371068697,12.20494371068697
2017-01-28,12.905268858560513,12.905268858560513,12.905268858560513,12.905268858560513,12.905268858560513
2017-01-29,12.576886995396459,12.576886995396459,12.576886995396459,12.576886995396459,12.576886995396459
2017-01-30,12.70623427320677,12.70623427320677,12.70623427320677,12.70623427320677,12.70623427320677
2017-01-31,13.105214265871655,13.105214265871655,13.105214265871655,13.105214265871655,13.105214265871655
2017-02-01,13.288737982247138,13.288737982247138,13.288737982247138,13.288737982247138,13.288737982247138
2017-02-02,13.111849330716762,13.111849330716762,13.111849330716762,13.111849330716762,13.111849330716762
2017-02-03,12.681662610564683,12.681662610564683,12.681662610564683,12.681662610564683,12.681662610564683
2017-02-04,12.501573279802205,12.501573279802205,12.501573279802205,12.501573279802205,12.501573279802205
2017-02-05,12.678582524881406,12.678582524881406,12.678582524881406,12.678582524881406,12.678582524881406
2017-02-06,12.714758023594955,12.714758023594955,12.714758023594955,12.714758023594955,12.714758023594955
2017-02-07,12.90477598471697,12.90477598471697,12.90477598471697,12.90477598471697,12.90477598471697
2017-02-08,12.733208708733171,12.733208708733171,12.733208708733171,12.733208708733171,12.733208708733171
2017-02-09,11.99669658461475,11.99669658461475,11.99669658461475,11.99669658461475,11.99669658461475
2017-02-10,11.985494007685775,11.985494007685775,11.985494007685775,11.985494007685775,11.985494007685775
2017-02-11,12.324012820331214,12.324012820331214,12.324012820331214,12.324012820331214,12.324012820331214
2017-02-12,12.527149489748707,12.527149489748707,12.527149489748707,12.527149489748707,12.527149489748707
2017-02-13,12.263756269296476,12.263756269296476,12.263756269296476,12.263756269296476,12.263756269296476
2017-02-14,13.088476998328233,13.088476998328233,13.088476998328233,13.088476998328233,13.088476998328233
2017-02-15,13.67784295611468,13.67784295611468,13.67784295611468,13.67784295611468,13.67784295611468
2017-02-16,13.14482815714762,13.14482815714762,13.14482815714762,13.14482815714762,13.14482815714762
2017-02-17,13.370369776159563,13.370369776159563,13.370369776159563,13.370369776159563,13.370369776159563
2017-02-18,13.415080301622368,13.415080301622368,13.415080301622368,13.415080301622368,13.415080301622368
2017-02-19,13.055981901163562,13.055981901163562,13.055981901163562,13.055981901163562,13.055981901163562
2017-02-20,12.300152230072271,12.300152230072271,12.300152230072271,12.300152230072271,12.300152230072271
2017-02-21,12.429436482033607,12.429436482033607,12.429436482033607,12.429436482033607,12.429436482033607
2017-02-22,12.817654902648593,12.817654902648593,12.817654902648593,12.817654902648593,12.817654902648593
2017-02-23,12.866310700860552,12.866310700860552,12.866310700860552,12.866310700860552,12.866310700860552
2017-02-24,11.945511203779061,11.945511203779061,11.945511203779061,11.945511203779061,11.945511203779061
2017-02-25,11.956110660752259,11.956110660752259,11.956110660752259,11.956110660752259,11.956110660752259
2017-02-26,12.103433120200991,12.103433120200991,12.103433120200991,12.103433120200991,12.103433120200991
2017-02-27,12.103736158357222,12.103736158357222,12.103736158357222,12.103736158357222,12.103736158357222
