Date,Open,High,Low,Close,Volume
2018-07-03,2.9378659348183795,2.9378659348183795,2.9378659348183795,2.9378659348183795,2.9378659348183795
2018-07-04,2.0479850683251923,2.0479850683251923,2.0479850683251923,2.0479850683251923,2.0479850683251923
2018-07-05,1.969391918199654,1.969391918199654,1.969391918199654,1.969391918199654,1.969391918199654
2018-07-06,1.5280326087828853,1.5280326087828853,1.5280326087828853,1.5280326087828853,1.5280326087828853
2018-07-07,1.7963043296002026,1.7963043296002026,1.7963043296002026,1.7963043296002026,1.7963043296002026
2018-07-08,1.8446403170813672,1.8446403170813672,1.8446403170813672,1.8446403170813672,1.8446403170813672
2018-07-09,2.3617966823226717,2.3617966823226717,2.3617966823226717,2.3617966823226717,2.3617966823226717
2018-07-10,2.280764008544281,2.280764008544281,2.280764008544281,2.280764008544281,2.280764008544281
2018-07-11,2.274072995496755,2.274072995496755,2.274072995496755,2.274072995496755,2.274072995496755
2018-07-12,2.1256143580967763,2.1256143580967763,2.1256143580967763,2.1256143580967763,2.1256143580967763
2018-07-13,1.8816336143548986,1.8816336143548986,1.8816336143548986,1.8816336143548986,1.8816336143548986
2018-07-14,1.9957237728854356,1.9957237728854356,1.9957237728854356,1.9957237728854356,1.9957237728854356
2018-07-15,2.001383994766957,2.001383994766957,2.001383994766957,2.001383994766957,2.001383994766957
2018-07-16,2.2183920424369763,2.2183920424369763,2.2183920424369763,2.2183920424369763,2.2183920424369763
2018-07-17,2.3776087160008164,2.3776087160008164,2.3776087160008164,2.3776087160008164,2.3776087160008164
2018-07-18,2.4802735787066057,2.4802735787066057,2.4802735787066057,2.4802735787066057,2.4802735787066057
2018-07-19,2.3549783792403733,2.3549783792403733,2.3549783792403733,2.3549783792403733,2.3549783792403733
2018-07-20,2.2982548308258104,2.2982548308258104,2.2982548308258104,2.2982548308258104,2.2982548308258104
2018-07-21,2.087353114850176,2.087353114850176,2.087353114850176,2.087353114850176,2.087353114850176
2018-07-22,2.193720231404076,2.193720231404076,2.193720231404076,2.193720231404076,2.193720231404076
2018-07-23,2.2268116759345165,2.2268116759345165,2.2268116759345165,2.2268116759345165,2.2268116759345165
2018-07-24,2.217565897883201,2.217565897883201,2.217565897883201,2.217565897883201,2.217565897883201
2018-07-25,2.1690898967114274,2.1690898967114274,2.1690898967114274,2.1690898967114274,2.1690898967114274
2018-07-26,2.1283874094084294,2.1283874094084294,2.1283874094084294,2.1283874094084294,2.1283874094084294
2018-07-27,2.061315175328334,2.061315175328334,2.061315175328334,2.061315175328334,2.061315175328334
2018-07-28,2.113234767549601,2.113234767549601,2.113234767549601,2.113234767549601,2.113234767549601
2018-07-29,2.1056845791181047,2.1056845791181047,2.1056845791181047,2.1056845791181047,2.1056845791181047
2018-07-30,2.1071373993487303,2.1071373993487303,2.1071373993487303,2.1071373993487303,2.1071373993487303
