Date,Open,High,Low,Close,Volume
2020-10-15,61.038420145171635,61.038420145171635,61.038420145171635,61.038420145171635,61.038420145171635
2020-10-16,61.038420145171635,61.038420145171635,61.038420145171635,61.038420145171635,61.038420145171635
2020-10-17,44.776151018739505,44.776151018739505,44.776151018739505,44.776151018739505,44.776151018739505
2020-10-18,42.37271342853077,42.37271342853077,42.37271342853077,42.37271342853077,42.37271342853077
2020-10-19,32.71113233658529,32.71113233658529,32.71113233658529,32.71113233658529,32.71113233658529
2020-10-20,33.8709208971172,33.8709208971172,33.8709208971172,33.8709208971172,33.8709208971172
2020-10-21,31.13609652657138,31.13609652657138,31.13609652657138,31.13609652657138,31.13609652657138
2020-10-22,26.805785916433425,26.805785916433425,26.805785916433425,26.805785916433425,26.805785916433425
2020-10-23,23.726553001137823,23.726553001137823,23.726553001137823,23.726553001137823,23.726553001137823
2020-10-24,24.698251881253096,24.698251881253096,24.698251881253096,24.698251881253096,24.698251881253096
2020-10-25,25.715797622859426,25.715797622859426,25.715797622859426,25.715797622859426,25.715797622859426
2020-10-26,38.95813731766341,38.95813731766341,38.95813731766341,38.95813731766341,38.95813731766341
2020-10-27,33.62610370159718,33.62610370159718,33.62610370159718,33.62610370159718,33.62610370159718
2020-10-28,35.23708314972304,35.23708314972304,35.23708314972304,35.23708314972304,35.23708314972304
2020-10-29,33.66986889228532,33.66986889228532,33.66986889228532,33.66986889228532,33.66986889228532
2020-10-30,32.56480146503134,32.56480146503134,32.56480146503134,32.56480146503134,32.56480146503134
2020-10-31,29.23454574803566,29.23454574803566,29.23454574803566,29.23454574803566,29.23454574803566
2020-11-01,31.068181236508313,31.068181236508313,31.068181236508313,31.068181236508313,31.068181236508313
2020-11-02,31.59249510134678,31.59249510134678,31.59249510134678,31.59249510134678,31.59249510134678
2020-11-03,29.721117221708248,29.721117221708248,29.721117221708248,29.721117221708248,29.721117221708248
2020-11-04,28.863213090978785,28.863213090978785,28.863213090978785,28.863213090978785,28.863213090978785
2020-11-05,28.89940702403186,28.89940702403186,28.89940702403186,28.89940702403186,28.89940702403186
2020-11-06,29.437496731232574,29.437496731232574,29.437496731232574,29.437496731232574,29.437496731232574
2020-11-07,31.67873056481789,31.67873056481789,31.67873056481789,31.67873056481789,31.67873056481789
2020-11-08,29.92173183428666,29.92173183428666,29.92173183428666,29.92173183428666,29.92173183428666
2020-11-09,30.71437762454573,30.71437762454573,30.71437762454573,30.71437762454573,30.71437762454573
2020-11-10,31.27614564306925,31.27614564306925,31.27614564306925,31.27614564306925,31.27614564306925
2020-11-11,30.355539393303946,30.355539393303946,30.355539393303946,30.355539393303946,30.355539393303946
2020-11-12,30.074590872459012,30.074590872459012,30.074590872459012,30.074590872459012,30.074590872459012
2020-11-13,29.50138763139613,29.50138763139613,29.50138763139613,29.50138763139613,29.50138763139613
2020-11-14,29.18348938011425,29.18348938011425,29.18348938011425,29.18348938011425,29.18348938011425
2020-11-15,29.308241083537126,29.308241083537126,29.308241083537126,29.308241083537126,29.308241083537126
2020-11-16,27.754596975192612,27.754596975192612,27.754596975192612,27.754596975192612,27.754596975192612
2020-11-17,27.47415850246156,27.47415850246156,27.47415850246156,27.47415850246156,27.47415850246156
2020-11-18,29.04663591100442,29.04663591100442,29.04663591100442,29.04663591100442,29.04663591100442
2020-11-19,28.884041127283858,28.884041127283858,28.884041127283858,28.884041127283858,28.884041127283858
2020-11-20,28.836418294945485,28.836418294945485,28.836418294945485,28.836418294945485,28.836418294945485
2020-11-21,29.03297941534771,29.03297941534771,29.03297941534771,29.03297941534771,29.03297941534771
2020-11-22,29.835385463370333,29.835385463370333,29.835385463370333,29.835385463370333,29.835385463370333
2020-11-23,28.97455195566526,28.97455195566526,28.97455195566526,28.97455195566526,28.97455195566526
2020-11-24,29.152495615482497,29.152495615482497,29.152495615482497,29.152495615482497,29.152495615482497
2020-11-25,29.69480828811275,29.69480828811275,29.69480828811275,29.69480828811275,29.69480828811275
2020-11-26,31.076483226999855,31.076483226999855,31.076483226999855,31.076483226999855,31.076483226999855
2020-11-27,29.859995505894357,29.859995505894357,29.859995505894357,29.859995505894357,29.859995505894357
2020-11-28,29.956028039749977,29.956028039749977,29.956028039749977,29.956028039749977,29.956028039749977
2020-11-29,29.92724371697021,29.92724371697021,29.92724371697021,29.92724371697021,29.92724371697021
2020-11-30,29.9657492276032,29.9657492276032,29.9657492276032,29.9657492276032,29.9657492276032
2020-12-01,30.291092806718957,30.291092806718957,30.291092806718957,30.291092806718957,30.291092806718957
2020-12-02,30.22263361850741,30.22263361850741,30.22263361850741,30.22263361850741,30.22263361850741
2020-12-03,30.638930347497723,30.638930347497723,30.638930347497723,30.638930347497723,30.638930347497723
2020-12-04,30.45112380705019,30.45112380705019,30.45112380705019,30.45112380705019,30.45112380705019
2020-12-05,29.105538607487997,29.105538607487997,29.105538607487997,29.105538607487997,29.105538607487997
2020-12-06,29.877120174190132,29.877120174190132,29.877120174190132,29.877120174190132,29.877120174190132
2020-12-07,29.306209693910496,29.306209693910496,29.306209693910496,29.306209693910496,29.306209693910496
2020-12-08,30.535994423804752,30.535994423804752,30.535994423804752,30.535994423804752,30.535994423804752
2020-12-09,29.964229165044685,29.964229165044685,29.964229165044685,29.964229165044685,29.964229165044685
2020-12-10,30.496371093809255,30.496371093809255,30.496371093809255,30.496371093809255,30.496371093809255
2020-12-11,30.577518401061127,30.577518401061127,30.577518401061127,30.577518401061127,30.577518401061127
2020-12-12,29.915356296293208,29.915356296293208,29.915356296293208,29.915356296293208,29.915356296293208
2020-12-13,30.024411947221175,30.024411947221175,30.024411947221175,30.024411947221175,30.024411947221175
2020-12-14,30.079610224401623,30.079610224401623,30.079610224401623,30.079610224401623,30.079610224401623
2020-12-15,29.37785535703316,29.37785535703316,29.37785535703316,29.37785535703316,29.37785535703316
2020-12-16,29.141461175451354,29.141461175451354,29.141461175451354,29.141461175451354,29.141461175451354
2020-12-17,28.47472557261946,28.47472557261946,28.47472557261946,28.47472557261946,28.47472557261946
2020-12-18,28.434668765431873,28.434668765431873,28.434668765431873,28.434668765431873,28.434668765431873
2020-12-19,28.482447577977144,28.482447577977144,28.482447577977144,28.482447577977144,28.482447577977144
2020-12-20,28.28646354859127,28.28646354859127,28.28646354859127,28.28646354859127,28.28646354859127
2020-12-21,28.425579402798967,28.425579402798967,28.425579402798967,28.425579402798967,28.425579402798967
2020-12-22,25.12541700786485,25.12541700786485,25.12541700786485,25.12541700786485,25.12541700786485
2020-12-23,24.65938330963582,24.65938330963582,24.65938330963582,24.65938330963582,24.65938330963582
2020-12-24,22.393877730770093,22.393877730770093,22.393877730770093,22.393877730770093,22.393877730770093
2020-12-25,23.711485929216284,23.711485929216284,23.711485929216284,23.711485929216284,23.711485929216284
2020-12-26,24.19868044306187,24.19868044306187,24.19868044306187,24.19868044306187,24.19868044306187
2020-12-27,23.607314166249015,23.607314166249015,23.607314166249015,23.607314166249015,23.607314166249015
2020-12-28,22.26786214815625,22.26786214815625,22.26786214815625,22.26786214815625,22.26786214815625
2020-12-29,22.016665488790053,22.016665488790053,22.016665488790053,22.016665488790053,22.016665488790053
2020-12-30,20.414291266609762,20.414291266609762,20.414291266609762,20.414291266609762,20.414291266609762
2020-12-31,21.667585858799086,21.667585858799086,21.667585858799086,21.667585858799086,21.667585858799086
2021-01-01,24.332649074568128,24.332649074568128,24.332649074568128,24.332649074568128,24.332649074568128
2021-01-02,22.26545151346079,22.26545151346079,22.26545151346079,22.26545151346079,22.26545151346079
2021-01-03,21.828358282862826,21.828358282862826,21.828358282862826,21.828358282862826,21.828358282862826
2021-01-04,21.577334586341465,21.577334586341465,21.577334586341465,21.577334586341465,21.577334586341465
2021-01-05,20.971516044607387,20.971516044607387,20.971516044607387,20.971516044607387,20.971516044607387
2021-01-06,21.637499704274394,21.637499704274394,21.637499704274394,21.637499704274394,21.637499704274394
2021-01-07,21.965644230617578,21.965644230617578,21.965644230617578,21.965644230617578,21.965644230617578
2021-01-08,22.141311677022408,22.141311677022408,22.141311677022408,22.141311677022408,22.141311677022408
2021-01-09,21.66795712491178,21.66795712491178,21.66795712491178,21.66795712491178,21.66795712491178
2021-01-10,22.236827441240354,22.236827441240354,22.236827441240354,22.236827441240354,22.236827441240354
2021-01-11,23.581049628823116,23.581049628823116,23.581049628823116,23.581049628823116,23.581049628823116
2021-01-12,21.570961445933612,21.570961445933612,21.570961445933612,21.570961445933612,21.570961445933612
2021-01-13,21.12715265139296,21.12715265139296,21.12715265139296,21.12715265139296,21.12715265139296
2021-01-14,21.719502249805913,21.719502249805913,21.719502249805913,21.719502249805913,21.719502249805913
2021-01-15,21.597018558280833,21.597018558280833,21.597018558280833,21.597018558280833,21.597018558280833
2021-01-16,21.557677015766576,21.557677015766576,21.557677015766576,21.557677015766576,21.557677015766576
2021-01-17,22.87440971406909,22.87440971406909,22.87440971406909,22.87440971406909,22.87440971406909
2021-01-18,24.28820869310656,24.28820869310656,24.28820869310656,24.28820869310656,24.28820869310656
2021-01-19,23.684633896638175,23.684633896638175,23.684633896638175,23.684633896638175,23.684633896638175
2021-01-20,22.677761060382128,22.677761060382128,22.677761060382128,22.677761060382128,22.677761060382128
2021-01-21,22.38911255715604,22.38911255715604,22.38911255715604,22.38911255715604,22.38911255715604
2021-01-22,21.25821713351011,21.25821713351011,21.25821713351011,21.25821713351011,21.25821713351011
2021-01-23,22.287890650908043,22.287890650908043,22.287890650908043,22.287890650908043,22.287890650908043
