timestamp,high,low,open,close,volume
2017-07-11,0.01571,0.01202,0.01489,0.01432,125402445.62
2017-07-12,0.01784,0.01246,0.01432,0.01784,107687505.56
2017-07-13,0.0203,0.0152,0.01784,0.01714,127263181.58
2017-07-14,0.0173,0.01463,0.01714,0.0161,76839578.15
2017-07-15,0.01824,0.0148,0.0161,0.01758,101428551.69
2017-07-16,0.0191,0.01349,0.01758,0.01565,141803623.22
2017-07-17,0.01898,0.01549,0.01565,0.0186,101091173.98
2017-07-18,0.02039,0.01731,0.0186,0.01853,94869501.17
2017-07-19,0.01999,0.01691,0.01853,0.0171,58279641.7
2017-07-20,0.02095,0.0171,0.0171,0.01897,122871902.59
2017-07-21,0.02051,0.01851,0.01897,0.01898,93212647.78
2017-07-22,0.02407,0.0189,0.01898,0.02312,136265462.27
2017-07-23,0.02393,0.02054,0.02312,0.0222,86160070.65
2017-07-24,0.02314,0.02103,0.0222,0.02274,49019193.21
2017-07-25,0.02307,0.01706,0.02274,0.01861,122163218.04
2017-07-26,0.01994,0.01754,0.01861,0.01891,85878632.72
2017-07-27,0.01945,0.01801,0.01891,0.01848,39785277.38
2017-07-28,0.01872,0.01655,0.01848,0.01708,61186902.99
2017-07-29,0.0175,0.01548,0.01708,0.01747,37167849.94
2017-07-30,0.01765,0.01591,0.01747,0.01603,28519051.43
2017-07-31,0.01652,0.01522,0.01603,0.01605,45260921.33
2017-08-01,0.0181,0.01585,0.01605,0.01799,80191203.2
2017-08-02,0.01986,0.0175,0.01799,0.0184,83591991.94
2017-08-03,0.01911,0.01792,0.0184,0.01889,27472769.13
2017-08-04,0.02249,0.01861,0.01889,0.02245,79181288.03
2017-08-05,0.02715,0.0211,0.02245,0.02381,140489704.99
2017-08-06,0.02512,0.02259,0.02381,0.02283,58961856.42
2017-08-07,0.02329,0.02115,0.02283,0.0223,73250480.28
2017-08-08,0.02382,0.02149,0.0223,0.02378,83788586.37
2017-08-09,0.02473,0.02145,0.02378,0.023,70083044.4
2017-08-10,0.02345,0.02201,0.023,0.02207,28635078.65
2017-08-11,0.02247,0.02069,0.02207,0.02166,34332541.43
2017-08-12,0.02226,0.01945,0.02166,0.02005,45143194.72
2017-08-13,0.0203,0.01713,0.02005,0.01827,159019024.22
2017-08-14,0.01917,0.0168,0.01827,0.01776,66282662.89
2017-08-15,0.01877,0.01605,0.01776,0.01738,60158401.78
2017-08-16,0.01847,0.01715,0.01738,0.01774,36120183.14
2017-08-17,0.01818,0.01684,0.01774,0.01728,63028335.7
2017-08-18,0.01762,0.01628,0.01728,0.01675,28213345.8
2017-08-19,0.01724,0.01536,0.01675,0.01649,44945387.59
2017-08-20,0.0184,0.01605,0.01649,0.0177,56211442.59
2017-08-21,0.0208,0.01705,0.0177,0.01955,58113697.66
2017-08-22,0.0218,0.01658,0.01955,0.02153,86749970.18
2017-08-23,0.024,0.0195,0.02153,0.02011,115050651.58
2017-08-24,0.02178,0.01821,0.02011,0.01908,39810895.27
2017-08-25,0.02059,0.0183,0.01908,0.02059,39942892.47
2017-08-26,0.02136,0.01912,0.02059,0.02125,38236814.28
2017-08-27,0.0215,0.01948,0.02125,0.0199,26032004.39
2017-08-28,0.0215,0.01927,0.0199,0.02061,35270287.71
2017-08-29,0.0209,0.01913,0.02061,0.02005,23222669.61
2017-08-30,0.0213,0.0198,0.02005,0.02115,21281225.58
2017-08-31,0.02249,0.0208,0.02115,0.02249,25324202.21
2017-09-01,0.02456,0.0214,0.02249,0.02412,50194443.53
2017-09-02,0.02438,0.02,0.02412,0.0204,73412018.84
2017-09-03,0.02198,0.02,0.0204,0.02138,20256232.71
2017-09-04,0.02138,0.01606,0.02138,0.01762,66632964.69
2017-09-05,0.01924,0.0158,0.01762,0.01868,50105161.06
2017-09-06,0.02095,0.01863,0.01868,0.02038,32036281.74
2017-09-07,0.02086,0.01912,0.02038,0.02029,31718921.4
2017-09-08,0.02078,0.0168,0.02029,0.01829,46495542.64
2017-09-09,0.0183,0.01728,0.01829,0.01789,14143730.2
2017-09-10,0.01799,0.01591,0.01789,0.01669,36770150.9
2017-09-11,0.0182,0.01608,0.01669,0.01722,31665774.67
2017-09-12,0.0178,0.016,0.01722,0.01642,21326314.54
2017-09-13,0.01645,0.01464,0.01642,0.01527,36457163.02
2017-09-14,0.0157,0.01125,0.01527,0.01131,64133274.25
2017-09-15,0.0128,0.00611,0.01131,0.01229,185087161.66
2017-09-16,0.0126,0.01015,0.01229,0.01188,55739374.63
2017-09-17,0.01188,0.01,0.01188,0.01123,36877114.99
2017-09-18,0.01384,0.0112,0.01123,0.01351,70630416.13
2017-09-19,0.01354,0.0113,0.01351,0.01189,86349749.51
2017-09-20,0.013,0.0113,0.01189,0.0123,36174561.48
2017-09-21,0.0123,0.01041,0.0123,0.01057,51215372.09
2017-09-22,0.01117,0.01019,0.01057,0.01077,32381129.02
2017-09-23,0.01208,0.01063,0.01077,0.0119,32673864.41
2017-09-24,0.01204,0.01135,0.0119,0.01157,14265396.2
2017-09-25,0.0125,0.0113,0.01157,0.01204,51522349.7
2017-09-26,0.0125,0.01185,0.01204,0.01236,20312446.22
2017-09-27,0.01491,0.01227,0.01236,0.01445,60001466.98
2017-09-28,0.0146,0.0134,0.01445,0.0137,31546158.65
2017-09-29,0.01396,0.01285,0.0137,0.01327,23725904.21
2017-09-30,0.01411,0.01306,0.01327,0.01398,15801473.65
2017-10-01,0.01398,0.01318,0.01398,0.01387,7852499.83
2017-10-02,0.01387,0.0125,0.01387,0.013,16311737.64
2017-10-03,0.013,0.01126,0.013,0.01241,37319209.45
2017-10-04,0.01284,0.0115,0.01241,0.01181,25635838.89
2017-10-05,0.01515,0.01158,0.01181,0.01449,61772116.14
2017-10-06,0.01927,0.01449,0.01449,0.01838,120515878.14
2017-10-07,0.0247,0.01838,0.01838,0.02077,232331925.94
2017-10-08,0.022,0.0181,0.02077,0.01862,108734265.45
2017-10-09,0.02199,0.0158,0.01862,0.01764,118890586.85
2017-10-10,0.0188,0.01653,0.01764,0.0188,43894430.44
2017-10-11,0.02032,0.01824,0.0188,0.01955,40735554.45
2017-10-12,0.0199,0.0174,0.01955,0.01794,58686878.59
2017-10-13,0.01877,0.01751,0.01794,0.01786,56632446.7
2017-10-14,0.01917,0.0175,0.01786,0.0175,38998564.97
