timestamp,high,low,open,close,volume
2017-07-11,0.1994,0.1511,0.1883,0.1778,95617861.07
2017-07-12,0.1971,0.1656,0.1778,0.1958,46478718.04
2017-07-13,0.2178,0.181,0.1958,0.1925,39493127.35
2017-07-14,0.1925,0.1717,0.1925,0.1843,27613040.56
2017-07-15,0.1848,0.1707,0.1843,0.172,29075769.11
2017-07-16,0.1743,0.1275,0.172,0.1461,113360772.24
2017-07-17,0.1732,0.1451,0.1461,0.1723,72614215.27
2017-07-18,0.189,0.1605,0.1723,0.1788,63603822.64
2017-07-19,0.1838,0.1574,0.1788,0.163,49720953.56
2017-07-20,0.1962,0.162,0.163,0.1925,71996154.88
2017-07-21,0.1936,0.1828,0.1925,0.1835,41424689
2017-07-22,0.2022,0.182,0.1835,0.1977,44305182.09
2017-07-23,0.2065,0.1873,0.1977,0.1966,53835587.61
2017-07-24,0.1984,0.1893,0.1966,0.1915,23034425.11
2017-07-25,0.1926,0.1658,0.1915,0.1744,56073100.49
2017-07-26,0.1787,0.1642,0.1744,0.1723,35121934.71
2017-07-27,0.1756,0.17,0.1723,0.1725,20972837.57
2017-07-28,0.1738,0.1591,0.1725,0.1633,32436364.22
2017-07-29,0.1704,0.155,0.1633,0.169,26290298.75
2017-07-30,0.1709,0.1609,0.169,0.1633,12870297.62
2017-07-31,0.1689,0.1585,0.1633,0.1648,24381559.9
2017-08-01,0.1847,0.162,0.1648,0.1776,72685890.85
2017-08-02,0.1794,0.1676,0.1776,0.1709,35415418.61
2017-08-03,0.1771,0.1696,0.1709,0.1748,18496226.7
2017-08-04,0.1767,0.1717,0.1748,0.1744,21111957.48
2017-08-05,0.1928,0.1719,0.1744,0.1848,61313332.68
2017-08-06,0.1896,0.1786,0.1848,0.1802,29473931.65
2017-08-07,0.1828,0.1766,0.1802,0.1782,31302418.27
2017-08-08,0.1972,0.1772,0.1782,0.1967,72727683.74
2017-08-09,0.1967,0.1818,0.1967,0.1841,42018490.26
2017-08-10,0.185,0.1784,0.1841,0.1809,33717852.12
2017-08-11,0.184,0.1758,0.1809,0.1778,39330485.5
2017-08-12,0.1825,0.1707,0.1778,0.1716,40425329.23
2017-08-13,0.1721,0.1587,0.1716,0.1657,62425261.57
2017-08-14,0.1801,0.1652,0.1657,0.1683,37651857.4
2017-08-15,0.1683,0.153,0.1683,0.1577,65517223.58
2017-08-16,0.1606,0.1489,0.1577,0.1603,53984030.59
2017-08-17,0.161,0.154,0.1603,0.1578,39553784.86
2017-08-18,0.1704,0.1518,0.1578,0.1569,66863175.71
2017-08-19,0.1616,0.1483,0.1569,0.1526,46139187.71
2017-08-20,0.1611,0.1494,0.1526,0.1587,33037084.26
2017-08-21,0.2081,0.1523,0.1587,0.1958,151816465.53
2017-08-22,0.2598,0.1715,0.1958,0.2421,293308497.27
2017-08-23,0.2977,0.2169,0.2421,0.2457,339559503.13
2017-08-24,0.2862,0.2124,0.2457,0.2173,244132769.82
2017-08-25,0.2309,0.2029,0.2173,0.2167,123298451.02
2017-08-26,0.2308,0.2069,0.2167,0.2097,58371047.8
2017-08-27,0.2104,0.193,0.2097,0.2017,68631260.23
2017-08-28,0.242,0.1947,0.2017,0.2252,181035575.73
2017-08-29,0.2262,0.2125,0.2252,0.2199,79956256.52
2017-08-30,0.2332,0.2175,0.2199,0.2319,58581293.07
2017-08-31,0.2648,0.2275,0.2319,0.2593,102175501.34
2017-09-01,0.2604,0.2444,0.2593,0.2529,92327995.74
2017-09-02,0.2538,0.2185,0.2529,0.2252,114845793.39
2017-09-03,0.2381,0.2168,0.2252,0.2303,71530426.56
2017-09-04,0.2306,0.1901,0.2303,0.2045,110265036.76
2017-09-05,0.2204,0.1917,0.2045,0.2168,74188654.46
2017-09-06,0.2329,0.2162,0.2168,0.2314,62406427.74
2017-09-07,0.2318,0.2216,0.2314,0.2271,42476785.71
2017-09-08,0.2295,0.2026,0.2271,0.2122,80226065.9
2017-09-09,0.2145,0.2075,0.2122,0.213,26343729.76
2017-09-10,0.2243,0.1993,0.213,0.2173,54938704.57
2017-09-11,0.2216,0.2087,0.2173,0.2143,42706983.98
2017-09-12,0.2242,0.206,0.2143,0.2095,52561473.75
2017-09-13,0.2099,0.1904,0.2095,0.1983,55982675.49
2017-09-14,0.2007,0.1663,0.1983,0.1711,109965869.52
2017-09-15,0.1917,0.1483,0.1711,0.1846,151333101.08
2017-09-16,0.1918,0.1741,0.1846,0.1828,55026386.52
2017-09-17,0.1846,0.1717,0.1828,0.1814,32692715.19
2017-09-18,0.1946,0.1814,0.1814,0.1933,62949186.8
2017-09-19,0.1945,0.1831,0.1933,0.1848,40508429.02
2017-09-20,0.1886,0.1808,0.1848,0.1817,27751085.68
2017-09-21,0.1831,0.1703,0.1817,0.171,41362146.7
2017-09-22,0.177,0.1675,0.171,0.1728,27140948.06
2017-09-23,0.1803,0.1701,0.1728,0.1791,37391190.29
2017-09-24,0.1799,0.1733,0.1791,0.1757,15374805.27
2017-09-25,0.1869,0.1748,0.1757,0.1846,33753363.68
2017-09-26,0.194,0.1809,0.1846,0.1892,50442495.52
2017-09-27,0.2146,0.1874,0.1892,0.2099,99140351.37
2017-09-28,0.2102,0.1968,0.2099,0.2023,67358317.3
2017-09-29,0.2025,0.188,0.2023,0.1967,54184836.61
2017-09-30,0.2051,0.1955,0.1967,0.1999,49435827.82
2017-10-01,0.2085,0.1965,0.1999,0.2083,24422387.67
2017-10-02,0.2092,0.2001,0.2083,0.2031,35885216.48
2017-10-03,0.2062,0.198,0.2031,0.2033,29005479.02
2017-10-04,0.217,0.2012,0.2033,0.2135,67470421.52
2017-10-05,0.2442,0.2134,0.2135,0.238,158237559.05
2017-10-06,0.2444,0.2332,0.238,0.2334,94205681.26
2017-10-07,0.2411,0.2324,0.2334,0.2397,41917758.86
2017-10-08,0.2811,0.2385,0.2397,0.2799,148095758.24
2017-10-09,0.2802,0.234,0.2799,0.2501,193728695.41
2017-10-10,0.2666,0.2406,0.2501,0.2582,101124546.01
2017-10-11,0.2656,0.2553,0.2582,0.2632,57462883.66
2017-10-12,0.2652,0.2461,0.2632,0.2464,108852662.71
2017-10-13,0.2651,0.233,0.2464,0.2602,161979990.12
2017-10-14,0.2685,0.2542,0.2602,0.2556,118535906.96
2017-10-15,0.2691,0.2482,0.2556,0.2652,80657865.37
2017-10-16,0.2977,0.2523,0.2652,0.2579,257302479.65
2017-10-17,0.2654,0.214,0.2579,0.2295,205001981.95
2017-10-18,0.2344,0.2016,0.2295,0.217,160949343.77
2017-10-19,0.232,0.2064,0.217,0.2139,132484676.56
2017-10-20,0.2234,0.2056,0.2141,0.2082,93321866.42
2017-10-21,0.2107,0.1971,0.2081,0.2097,72829202.57
2017-10-22,0.2114,0.1954,0.2097,0.2014,65158096.72
2017-10-23,0.202,0.1845,0.2015,0.1917,72657922.35
2017-10-24,0.2169,0.183,0.1917,0.2038,144678217.42
2017-10-25,0.2047,0.1961,0.2038,0.2023,64768022.21
2017-10-26,0.2046,0.1999,0.2023,0.2019,24890547.05
2017-10-27,0.2027,0.198,0.2019,0.2001,16756105.46
2017-10-28,0.2008,0.1974,0.2001,0.1982,13367326.6
2017-10-29,0.2053,0.1966,0.1981,0.2015,27095264.56
2017-10-30,0.2044,0.2001,0.2015,0.2024,21614281.66
2017-10-31,0.2034,0.1975,0.2024,0.1975,27043667.25
2017-11-01,0.2006,0.1896,0.1975,0.1903,47448613.26
2017-11-02,0.2065,0.1755,0.191,0.2003,103212717.82
2017-11-03,0.2263,0.1961,0.2003,0.2059,147015576.65
2017-11-04,0.2061,0.2001,0.2059,0.2015,30140417.31
2017-11-05,0.2033,0.1984,0.2014,0.1997,26944763.85
2017-11-06,0.2067,0.1981,0.1997,0.2013,43252538.69
2017-11-07,0.2065,0.1993,0.2013,0.2055,39602621.81
2017-11-08,0.2235,0.2031,0.2055,0.2167,100569675.08
2017-11-09,0.2218,0.2126,0.2167,0.2154,79735606.88
2017-11-10,0.2185,0.1988,0.2154,0.2033,94828370.41
2017-11-11,0.2147,0.2016,0.2033,0.2092,76561311.72
2017-11-12,0.2094,0.1861,0.2092,0.1915,212638415.64
2017-11-13,0.2001,0.1906,0.1915,0.2001,82216620.66
2017-11-14,0.2103,0.1995,0.2001,0.205,59546806.84
2017-11-15,0.2101,0.2037,0.205,0.2083,60047732.63
2017-11-16,0.2809,0.2058,0.2083,0.2269,391424404.27
2017-11-17,0.2376,0.2174,0.227,0.2239,138204506.25
2017-11-18,0.2293,0.2191,0.2239,0.2275,69817134.52
2017-11-19,0.237,0.2231,0.2275,0.2321,88098310.06
2017-11-20,0.2462,0.2315,0.2322,0.2406,105382518.94
2017-11-21,0.2444,0.2292,0.2409,0.2318,105169636.84
2017-11-22,0.2417,0.2317,0.2321,0.2385,88143638.56
2017-11-23,0.2503,0.2357,0.2385,0.24,126134646.49
2017-11-24,0.2443,0.2312,0.24,0.241,101011254.5
2017-11-25,0.2531,0.2394,0.241,0.2488,89796382.42
2017-11-26,0.2492,0.2412,0.2489,0.245,45849658.62
2017-11-27,0.2497,0.2403,0.2445,0.247,104909706.63
2017-11-28,0.2806,0.2467,0.247,0.2795,243886406.42
2017-11-29,0.2797,0.2128,0.2796,0.2353,286283537.59
2017-11-30,0.2468,0.22,0.2356,0.2356,153338852.47
2017-12-01,0.2511,0.2259,0.2369,0.2473,130581576.51
2017-12-02,0.2494,0.2403,0.2473,0.2441,72003762.03
2017-12-03,0.2586,0.2354,0.2441,0.2449,114743980.4
2017-12-04,0.2486,0.2354,0.2449,0.2462,88846578.17
2017-12-05,0.2469,0.2305,0.2462,0.2337,123300335.79
2017-12-06,0.234,0.2099,0.2337,0.2182,204253744.97
2017-12-07,0.2197,0.2009,0.2182,0.2035,208391038.79
2017-12-08,0.253,0.2005,0.2037,0.2337,389258800.93
2017-12-09,0.2446,0.2295,0.2337,0.2353,164407089.86
2017-12-10,0.2366,0.2223,0.2353,0.2271,121544984.41
2017-12-11,0.247,0.227,0.2271,0.2451,124361471.49
2017-12-12,0.4369,0.2442,0.2451,0.3555,519231859.46
2017-12-13,0.5006,0.3388,0.3555,0.4584,841256146.25
2017-12-14,0.8809,0.4527,0.4582,0.8507,1068868645.03
2017-12-15,0.8523,0.6183,0.8507,0.7377,677790212.11
2017-12-16,0.8122,0.7177,0.7375,0.7397,294336071.67
2017-12-17,0.7524,0.7016,0.7397,0.7114,163695151.68
2017-12-18,0.7912,0.6651,0.7118,0.7558,301537624.35
2017-12-19,0.8402,0.7019,0.7558,0.7344,321260039.22
2017-12-20,0.7426,0.6568,0.7344,0.7144,248357989.89
2017-12-21,1.13,0.7128,0.7144,1.12,835987496.76
2017-12-22,1.24,0.6203,1.12,1,932168841.54
2017-12-23,1.07,0.9263,1,1.01,223612410.71
2017-12-24,1.01,0.8253,1.01,0.9782,222169274.19
2017-12-25,1.02,0.9236,0.9782,0.9805,102065500.75
2017-12-26,1.09,0.9712,0.9805,1.07,130476216.13
2017-12-27,1.28,1.07,1.07,1.21,366816779.57
2017-12-28,1.31,1.1,1.21,1.26,286904797.52
2017-12-29,1.97,1.25,1.26,1.93,664919154.54
2017-12-30,2.44,1.77,1.93,1.86,756289917.24
2017-12-31,2.09,1.61,1.86,1.98,275180874.46
2018-01-01,2.09,1.81,1.98,2.05,120735961.19
2018-01-02,2.21,1.89,2.05,2.19,201990621.19
2018-01-03,2.85,2.15,2.19,2.73,387508545.77
2018-01-04,3.29,2.58,2.73,2.73,438911741.95
2018-01-05,3.05,2.24,2.73,2.51,381017659.29
2018-01-06,2.85,2.46,2.51,2.65,149254652.23
2018-01-07,2.82,2.58,2.65,2.78,100073167.69
2018-01-08,2.78,1.93,2.78,2.41,219906513.78
2018-01-09,2.5,1.92,2.41,2.06,218068486.61
2018-01-10,2.13,1.63,2.06,1.95,402051172.64
2018-01-11,2.24,1.56,1.95,1.93,536026777.35
2018-01-12,2.16,1.81,1.93,2.02,214634397.57
2018-01-13,2.1,1.96,2.02,2,95828651.08
2018-01-14,2,1.76,2,1.83,100450060.49
2018-01-15,1.88,1.63,1.83,1.66,100124094.28
2018-01-16,1.68,0.8696,1.66,1.15,770222609.34
2018-01-17,1.38,0.8747,1.15,1.31,839914218.55
2018-01-18,1.73,1.23,1.31,1.57,582042803.57
2018-01-19,1.68,1.47,1.57,1.54,256804571.66
2018-01-20,1.63,1.48,1.54,1.57,160260912.12
2018-01-21,1.57,1.31,1.57,1.37,244855942.17
2018-01-22,1.42,1.14,1.37,1.34,312253325.54
2018-01-23,1.44,1.18,1.34,1.34,318465843.46
2018-01-24,1.42,1.29,1.34,1.36,182057633.26
