timestamp,high,low,open,close,volume
2017-07-11,216.16,175.21,205.76,190.55,1904168.17
2017-07-12,227.06,181.62,190.55,224.15,1403985.29
2017-07-13,226.66,193.2,224.15,205.41,949977.28
2017-07-14,207.07,182.62,205.41,197.14,939689.54
2017-07-15,198.71,168.95,197.14,169.1,970745.65
2017-07-16,171.91,132.64,169.1,155.42,2453216.73
2017-07-17,190.26,154.25,155.42,189.97,2036812.69
2017-07-18,256.89,177.42,189.97,227.09,3019202.94
2017-07-19,244.02,187.21,227.09,194.41,2682837.95
2017-07-20,235.86,194.41,194.41,226.33,2295299.03
2017-07-21,236.62,209.46,226.33,216.33,1045580.12
2017-07-22,236.55,215.3,216.33,230.47,667429.85
2017-07-23,234.17,220.3,230.47,228.32,563141.15
2017-07-24,229.56,224.04,228.32,225.48,397799.34
2017-07-25,225.98,192.64,225.48,203.59,1382784.11
2017-07-26,209.29,193.1,203.59,202.88,809346.64
2017-07-27,205.68,198.93,202.88,202.93,504777.47
2017-07-28,203.93,189.77,202.93,191.21,631780.7
2017-07-29,209.57,177.69,191.21,206.14,1010020.82
2017-07-30,209.88,194.12,206.14,196.78,553749.07
2017-07-31,201.78,190.53,196.78,201.33,528822.67
2017-08-01,232.55,201.27,201.33,225.9,1444224.2
2017-08-02,228.98,215.71,225.9,218.12,557162.98
2017-08-03,228.08,217.84,218.12,224.39,417327.69
2017-08-04,227.45,219.73,224.39,220.6,393605.18
2017-08-05,258.47,219.72,220.6,253.09,1049623.56
2017-08-06,272.22,251.79,253.09,264.56,839224.25
2017-08-07,274.39,257.41,264.56,269.94,594385.57
2017-08-08,299.55,266.94,269.94,296.51,804213.25
2017-08-09,314.75,279.1,296.51,295.28,1476327.93
2017-08-10,310.18,289.22,295.24,298.28,576082.58
2017-08-11,310.36,295.94,298.28,309.32,486177.48
2017-08-12,319.14,303.71,309.32,308.02,634507.5
2017-08-13,308.87,288.04,308.02,296.62,709286.89
2017-08-14,306.3,294.74,296.62,299.16,461968.26
2017-08-15,299.71,271.38,299.16,286.52,735205.53
2017-08-16,303.29,280.66,286.52,301.38,487956.1
2017-08-17,310.43,298.19,301.38,300.3,466305.76
2017-08-18,306.52,287.17,300.3,292.62,523133.9
2017-08-19,298.79,283.65,292.62,293.02,458296.55
2017-08-20,298.78,288.48,293.02,298.2,293661.68
2017-08-21,345.44,294.93,298.2,321.85,1147950.71
2017-08-22,329.39,293.09,321.85,313.37,823697.62
2017-08-23,325.1,313.16,313.37,317.4,428625.31
2017-08-24,328.65,315.94,317.4,325.28,352256.9
2017-08-25,337.24,324.69,325.28,330.06,428182.32
2017-08-26,334.7,325.9,330.06,332.86,214806.33
2017-08-27,347.92,332.8,332.86,347.88,336374.92
2017-08-28,350.5,335.41,347.88,347.66,452449.22
2017-08-29,375.18,347.24,347.66,372.35,674865.15
2017-08-30,390.64,367.41,372.35,383.86,651250.58
2017-08-31,389.64,380.89,383.86,388.33,335126.62
2017-09-01,395.3,386.71,388.33,391.42,491601.26
2017-09-02,392.04,328.87,391.42,351.03,1101764.65
2017-09-03,370.5,336.37,351.03,352.45,627030.97
2017-09-04,352.45,279.95,352.45,303.7,1691892.31
2017-09-05,324.37,275.97,303.7,317.94,947781.26
2017-09-06,341.77,317.82,317.94,338.92,624432.7
2017-09-07,338.92,323.36,338.92,335.37,439263.99
2017-09-08,335.39,293.12,335.37,306.72,997877.33
2017-09-09,309.07,293.71,306.72,303.79,423738.08
2017-09-10,305.76,280.7,303.79,299.21,612531.96
2017-09-11,308.3,288.6,299.21,297.95,502277.48
2017-09-12,316.38,285.75,297.95,294.1,706469.01
2017-09-13,294.39,257.16,294.1,275.84,1204287.66
2017-09-14,280.65,222.06,275.84,223.14,1840149.11
2017-09-15,267.7,200.75,223.14,259.57,2545560.43
2017-09-16,272.43,245.74,259.57,254.49,829893.83
2017-09-17,265.78,239.98,254.49,258.4,509132.86
2017-09-18,300.69,258.36,258.4,297.53,1101869.95
2017-09-19,299.91,275.94,297.53,283,736458.34
2017-09-20,293.74,277.72,283,283.56,416768.41
2017-09-21,287.13,252.22,283.56,257.77,794785.87
2017-09-22,270.74,254.28,257.77,262.94,491176.93
2017-09-23,286.72,259.58,262.94,286.14,403931.95
2017-09-24,294.54,276.25,286.14,282.6,455005.16
2017-09-25,297.01,282.48,282.6,294.89,431148.81
2017-09-26,295.89,287.01,294.89,288.64,266603.9
2017-09-27,312.64,287.83,288.64,309.97,519371.43
2017-09-28,310.24,298.18,309.97,302.77,381991.35
2017-09-29,303.54,279.79,302.77,292.58,651910.85
2017-09-30,305.91,292.32,292.58,302.77,274718.7
2017-10-01,304.79,295.44,302.77,303.95,220320.92
2017-10-02,304.13,293.34,303.95,296.81,291646.77
2017-10-03,299.92,286.86,296.81,291.81,302101.3
2017-10-04,295.57,288.56,291.81,291.68,231043.01
2017-10-05,297.47,286.73,291.68,294.99,202892.42
2017-10-06,309,293.75,294.99,308.33,265830.27
2017-10-07,314.12,304.63,308.33,311.26,269276.51
2017-10-08,313.52,308.13,311.26,309.49,217688.05
2017-10-09,310.14,286.52,309.49,296.95,471243.74
2017-10-10,305.95,292.28,296.95,298.46,268423.2
2017-10-11,305.12,297.18,298.46,302.86,223439.16
2017-10-12,308.77,301.65,302.86,302.89,426811.81
2017-10-13,347.7,298.29,302.89,336.83,994746.99
2017-10-14,347.14,333.83,336.83,338.81,345894.16
2017-10-15,341.93,318.35,338.81,336.58,465975.53
2017-10-16,352.39,332.9,336.58,334.23,498450.89
2017-10-17,334.42,310.57,334.23,316.14,415234.07
2017-10-18,316.34,287.95,316.14,313.54,543742.61
2017-10-19,316.38,304.63,313.54,307.41,297975.44
2017-10-20,312.11,301.86,307.41,303.08,297745.84
2017-10-21,303.09,290.92,303.08,299.55,307450.01
2017-10-22,305.89,290.69,299.55,294.03,229706.09
2017-10-23,294.25,274.96,294.03,285.27,430501.72
2017-10-24,311.23,280.01,285.27,296.5,545459.65
2017-10-25,300.36,289.46,296.5,296.35,245972.24
2017-10-26,299.37,292.7,296.35,295.54,160687.3
2017-10-27,298.9,292.24,295.54,296.36,152637.47
2017-10-28,297.05,291.11,296.37,293.35,142578.77
2017-10-29,311.3,292.06,293.33,304.04,353324.1
2017-10-30,311.94,303.58,304.04,306.8,186091.57
2017-10-31,310.86,303.4,306.8,303.64,214194.38
2017-11-01,304.77,288.5,303.63,289.42,406127.88
2017-11-02,293.03,276.89,289.42,284.92,702319.19
2017-11-03,307.14,284.85,284.92,304.51,487772.27
2017-11-04,304.65,294.05,304.51,300.04,277052.73
2017-11-05,302.16,287.68,299.26,295.8,448125.28
2017-11-06,306.8,292.26,296.22,296.82,376470.44
2017-11-07,303.76,287.45,296.82,291.84,530096.77
2017-11-08,319.2,290.55,291.84,307.35,800725.7
2017-11-09,329.21,305.84,307.35,319.66,650266.17
2017-11-10,324.22,288.96,319.67,296.86,793302.54
2017-11-11,320.05,296.26,296.86,314.23,531431.95
2017-11-12,317.22,297.48,314.23,306.02,877312.34
2017-11-13,318.58,305.35,306.02,314.6,558443
2017-11-14,337.15,314.45,314.6,334.72,785305.62
2017-11-15,345.18,324.88,334.72,331.2,514478.63
2017-11-16,334.85,321.9,331.2,330.32,479983.53
2017-11-17,334.55,325.83,330.32,331.72,378014.46
2017-11-18,349.46,326.83,331.72,346.65,421354.76
2017-11-19,371.32,343.89,346.65,354.6,633880.58
2017-11-20,372.82,354.28,354.67,367.71,461611.79
2017-11-21,372.87,351.41,367.71,360.52,693590.17
2017-11-22,381.61,359.97,360.52,380.84,445622.07
2017-11-23,424.92,375.44,380.83,406.57,1028925.9
2017-11-24,478.38,400.18,406.51,470.43,908488.94
2017-11-25,483.38,457.41,470.4,464.61,642619.77
2017-11-26,471.5,451.12,464.55,470.54,376521.85
2017-11-27,489.43,462.47,470.45,475.24,672619.99
2017-11-28,478.46,459.91,475.2,466.27,549199.04
2017-11-29,515.44,409.35,466.24,427.42,1321734.67
2017-11-30,460.81,396.14,427.3,434.85,1023187.3
2017-12-01,467.22,416.77,435.31,461.58,583678.92
2017-12-02,471.39,449.69,461.58,457.96,464500.81
2017-12-03,481.56,445.57,457.96,462.81,509415.89
2017-12-04,472.16,446.64,462.92,466.93,411969.17
2017-12-05,467.84,451.47,466.93,453.96,494270.35
2017-12-06,456.87,413.13,453.96,422.48,1074639.32
2017-12-07,434.85,404.16,422.39,421.15,992479.84
2017-12-08,461.1,410.33,420.76,451.74,1095872.72
2017-12-09,507.36,448.09,451.78,472.86,1093313.72
2017-12-10,472.78,428.3,472.31,436.49,694853.93
2017-12-11,519.35,436.01,436.54,513.29,758921.64
2017-12-12,678.25,499.57,513.36,656.52,1760917.56
2017-12-13,755.07,593.89,656.52,699.09,1964686.27
2017-12-14,751.68,662.29,699.09,693.58,1133303.76
2017-12-15,696.89,614.33,693.58,684.27,954510.93
2017-12-16,718.37,678.52,684.09,692.83,545836.8
2017-12-17,732.45,691.95,692.32,717.71,532050.55
2017-12-18,799.37,679.8,717.73,785.99,1016881.96
2017-12-19,868.89,767.59,786.17,812.5,1339007.15
2017-12-20,830.2,713.75,812.5,799.17,1135826.7
2017-12-21,840.55,759.65,799.17,789.39,906371.43
2017-12-22,794.16,490.28,789.39,657.83,2384161.57
2017-12-23,747.53,651.1,657.81,700.44,663566.52
2017-12-24,701.07,597.12,700.44,675.91,742417.69
2017-12-25,747.36,671.71,676.08,723.14,536600.51
2017-12-26,840.14,731.1,721.24,753.48,956924.92
2017-12-27,766.53,706.67,753.44,739.94,474557.77
2017-12-28,741.46,671.23,739.93,716.69,624468.48
2017-12-29,755.2,710.2,716.69,739.6,533531.26
2017-12-30,741.67,663.88,739.6,692.99,654093.06
2017-12-31,767.31,726.31,690.91,741.27,902419.05
2018-01-01,766.49,718.9,741.69,757.22,910875.63
2018-01-02,882.61,756.17,756.17,861.97,1123318.86
2018-01-03,951.7,847.9,861.97,941.1,871172.13
2018-01-04,997.44,901.03,941,944.83,822844.78
2018-01-05,1165.81,926.75,944.5,963.88,1682729.53
2018-01-06,1056.96,958.73,963.88,1008.36,975679.49
2018-01-07,1117.84,1003.21,1006.41,1117.75,563476.81
2018-01-08,1228.25,967.84,1117.75,1136.11,1137114.56
2018-01-09,1300.3,1133.7,1136.11,1289.24,812642.22
2018-01-10,1385.22,1210.85,1289.24,1248.99,1105070.29
