timestamp,high,low,open,close,volume
2017-07-11,40.14,35.35,39.92,37.21,277848.63
2017-07-12,40.95,37.78,37.21,40.76,197796.09
2017-07-13,40.35,37.75,40.76,38.53,198729.74
2017-07-14,36.55,35.32,38.53,35.79,181675.11
2017-07-15,32,31.07,35.79,31.92,216568.39
2017-07-16,32.63,28.22,32.15,29.36,127437.28
2017-07-17,35.89,33.93,29.3,35.09,261433.37
2017-07-18,37.19,35.24,35.09,36.96,166273.89
2017-07-19,36.57,35.15,36.96,35.33,143992.22
2017-07-20,45.28,40.41,35.33,41.04,257477.58
2017-07-21,40.66,38.28,41.04,40.37,110156.01
2017-07-22,44.99,41.19,40.37,44.79,122783.04
2017-07-23,44.96,41.58,44.86,42.63,64096
2017-07-24,46.01,42.53,42.73,45.68,176994.64
2017-07-25,46.26,37.88,46.06,40.66,96319.46
2017-07-26,47.96,40.18,41.11,46.68,393180.14
2017-07-27,46.66,43.73,45.77,45.14,107968.78
2017-07-28,47.86,42.97,45.9,44.12,310451.47
2017-07-29,44.39,42.02,43.67,43.97,49713.42
2017-07-30,44.87,39.84,44.06,39.95,198998.56
2017-07-31,43.28,39.96,39.95,40.14,227201.11
2017-08-01,45.13,38.21,40.14,44.56,279450.2
2017-08-02,44.81,43.04,44.56,43.8,114412.59
2017-08-03,45.61,43.44,43.8,43.7,120301.6
2017-08-04,45.62,43.72,43.7,45.51,111462.56
2017-08-05,50.02,45.11,45.12,48.6,78187.19
2017-08-06,49.45,46.86,48.78,47.9,112465.2
2017-08-07,50.86,47.49,47.9,50.59,170578.57
2017-08-08,52.98,49.55,50.59,52.13,140305.49
2017-08-09,52.68,50.37,52.13,51.27,134616.69
2017-08-10,52.62,49.33,51.27,49.4,114515.91
2017-08-11,53.1,50.58,49.4,50.72,104325.23
2017-08-12,54.94,46.61,50.72,49.32,247085.91
2017-08-13,52.12,45.3,49.32,47.69,312415.22
2017-08-14,53.02,46.57,47.69,49.9,206496.38
2017-08-15,49.77,45.78,49.9,48.86,184275.19
2017-08-16,52.82,48.52,48.86,48.79,185483.35
2017-08-17,48.61,46.81,48.79,47.37,159870.77
2017-08-18,49.43,45.2,47.37,46.76,222650.06
2017-08-19,58.56,47.11,46.76,55.7,330722.05
2017-08-20,55.71,51.16,55.7,54.66,194090.9
2017-08-21,101.97,52.87,54.66,77.82,2231850.09
2017-08-22,101.63,76.03,77.82,91.08,1205208.62
2017-08-23,100.79,85.39,91.08,90.28,620201.68
2017-08-24,97.47,80.54,90.28,85.81,563266.11
2017-08-25,109.24,84.76,85.81,108.32,644259.16
2017-08-26,151.33,104.24,108.32,138.1,1637529.51
2017-08-27,139.15,124.38,138.1,130.72,501285.49
2017-08-28,158.53,130.44,130.72,145.32,1028137.9
2017-08-29,152.22,127.99,145.32,133.14,544653.78
2017-08-30,137.77,121.91,133.14,133.73,321159.06
2017-08-31,146.74,135.95,133.73,141.2,330232.44
2017-09-01,151.44,136.06,141.02,142.84,175421.67
2017-09-02,133.14,123.54,143.18,124.5,324136.06
2017-09-03,129.52,111.8,123.15,126.18,150956.39
2017-09-04,126.7,100.09,126.18,105.29,190910.42
2017-09-05,122.27,94.81,105.29,118.9,163222.35
2017-09-06,124.74,114.73,118.9,122.74,86745.23
2017-09-07,124.51,116.88,122.74,122.18,86168.64
2017-09-08,135.19,110.75,122.18,117.33,183661.87
2017-09-09,119.13,112.35,117.33,116.1,69087.92
2017-09-10,117.22,103.12,116.1,112.58,105708.44
2017-09-11,115.93,109.26,112.58,112.18,52945.54
2017-09-12,116.24,108.79,112.18,111.86,78714.7
2017-09-13,111.08,99.43,111.67,110.46,289436.16
2017-09-14,119.57,85.53,110.21,86.2,273842.08
2017-09-15,104.96,68.44,86.2,100.01,313856.03
2017-09-16,104.88,92.15,100.01,96.4,94313
2017-09-17,97.26,88.88,96.4,93.72,139591.66
2017-09-18,103.52,93.71,93.72,101.74,160165.87
2017-09-19,102.5,94.12,101.74,98.28,108902.45
2017-09-20,98.81,93.02,98.28,95.6,101102.98
2017-09-21,96.29,84.71,95.6,85.8,140013.55
2017-09-22,89.6,84.03,85.8,87.81,119435.29
2017-09-23,92.56,86.77,87.81,91.88,92030.74
2017-09-24,91.92,87.53,91.88,89.53,83865.64
2017-09-25,94.74,88.76,89.53,94.1,91845.1
2017-09-26,95.5,91.81,94.1,93.62,80770.1
2017-09-27,104.72,93.46,93.62,102.39,156968.86
2017-09-28,102.52,96.58,102.39,98.03,120851.35
2017-09-29,98.97,91.2,98.03,94.74,149136.1
2017-09-30,99.73,95.02,94.76,96.2,174249.64
2017-10-01,97.4,93.26,96.2,93.48,155165.99
2017-10-02,98.81,90.45,93.48,91.59,179100.15
2017-10-03,94.74,87.13,91.39,92.99,134258.64
2017-10-04,93.62,88.51,92.99,90.24,101604.13
2017-10-05,92.45,87.78,90.24,91.88,93630.86
2017-10-06,93.43,90.54,92.05,90.89,151681.27
2017-10-07,92.41,89.25,91.05,91.61,72419.79
2017-10-08,95.79,89.7,91.38,89.97,186856.34
2017-10-09,93.73,82.41,89.97,85.23,258196.52
2017-10-10,87.69,83.07,85.23,86.55,214791.44
2017-10-11,89.15,86.74,86.55,87.37,151224.92
2017-10-12,99.53,86.98,87.37,86.98,220476.24
2017-10-13,96.87,85.3,86.91,94.82,214454.27
2017-10-14,103.31,93.55,94.82,99.99,124363.27
2017-10-15,101.07,91.59,99.99,94.92,144474.52
2017-10-16,98.52,93.01,94.92,95.81,85813.03
2017-10-17,97.75,90.75,95.72,90.86,209545.16
2017-10-18,91.21,85.77,91.12,89.22,97278.05
2017-10-19,93.17,87.99,89.45,88.27,242218.38
2017-10-20,98.17,89.48,88.27,90.14,264183.76
2017-10-21,90.4,86.16,90.25,88.04,85394.13
2017-10-22,88.85,85.11,88.04,86.51,93340.17
2017-10-23,86.74,81.71,86.38,85.17,101140.67
2017-10-24,91.92,82.75,85.21,88.03,137640.78
2017-10-25,94.92,85.02,87.94,87.08,162732.62
2017-10-26,91.73,86.78,87.33,88.31,148717.36
2017-10-27,88.14,84.16,88.37,86.64,186104.46
2017-10-28,87.04,84.87,86.58,85.9,177858.53
2017-10-29,90.73,85.67,85.73,88.59,152830.23
2017-10-30,91.01,87.7,88.16,88.56,196463.44
2017-10-31,93.41,87.29,88.56,87.35,218386.43
2017-11-01,92.98,84.83,87.32,85.44,280283.14
2017-11-02,89.36,78.26,85.3,83.1,361291.76
2017-11-03,89.19,81.96,83.1,87.47,230471.77
2017-11-04,91.53,85.71,87.34,87.04,149455.55
2017-11-05,87.94,84.31,87.04,86.31,221435.4
2017-11-06,101.17,85.83,86.15,101,265450.68
2017-11-07,103.9,93.35,101.05,98.45,205129.09
2017-11-08,115.89,98.09,98.45,112.88,188673.03
2017-11-09,123.14,111.09,112.88,119.84,170512.97
2017-11-10,121.2,100.01,120.03,104.48,206867.29
2017-11-11,127.24,101.45,104.48,118.84,217960.94
2017-11-12,136.74,108.34,118.84,122.96,277967.07
2017-11-13,146.17,118.9,122.97,123.08,415388.16
2017-11-14,125.15,114.99,123.14,121.85,225685.57
2017-11-15,134.52,118.57,121.85,120.68,220097.08
2017-11-16,138.7,117.02,120.75,120,289564.37
2017-11-17,126.43,115.5,120,126.36,204995.77
2017-11-18,135.7,125.27,126.59,130.56,254167.4
2017-11-19,138.41,126.51,130.57,129.25,183788.02
2017-11-20,141.81,131.75,129.49,136.12,236230.65
2017-11-21,142.15,133.73,136.14,141.99,260745.26
2017-11-22,172.96,138.91,141.82,165.73,251408.98
2017-11-23,173.62,154.95,165.79,157.78,153272.37
2017-11-24,163.69,153.93,157.54,158.52,195105.43
2017-11-25,170.33,158.31,158.44,167.76,106795.51
2017-11-26,179.01,159.62,167.48,163.35,187782.9
2017-11-27,172.28,162.06,163.07,172.28,265088.2
2017-11-28,196.66,170.64,171.8,196.36,204280.64
2017-11-29,207.8,151.84,196.39,167.71,278950.08
2017-11-30,189.52,151.78,167.7,175.18,192243.66
2017-12-01,194.75,185.84,175.07,188.99,183807.37
2017-12-02,201.67,185.08,189.1,200.79,218062.14
2017-12-03,206.9,183.84,199.79,196.33,142123.96
2017-12-04,208.77,199.58,197,208.77,201525.63
2017-12-05,248.04,208.14,208.77,247.93,532711.33
2017-12-06,321.33,249.69,248.04,256.15,709955.57
2017-12-07,330.94,255.28,256.16,260,473906.68
2017-12-08,287.25,233.65,260.44,264.63,378532.67
2017-12-09,281.73,241.95,264.96,257.38,334625.3
2017-12-10,256.35,215.5,256.32,238.23,147429.15
2017-12-11,276.92,258.85,240.82,276.59,275371.31
2017-12-12,319.47,282.23,276.6,307.34,412297.99
2017-12-13,322.97,281.92,307.17,303.59,412477.25
2017-12-14,338.25,303.67,303.42,323.59,418426.7
2017-12-15,345.94,289.42,323.43,310.73,339820.85
2017-12-16,360.02,315.72,310.54,323.84,283516.78
2017-12-17,356.91,319.16,324.25,346.61,334489.43
2017-12-18,373.56,337.9,346.61,373.19,291360.09
2017-12-19,368.35,340.31,373.16,359.94,451677.35
2017-12-20,473.94,326.77,359.72,466.86,807540.29
2017-12-21,446.92,393.46,467,419.25,427089.31
2017-12-22,421.02,195.93,417.08,318.79,273410.93
2017-12-23,367.97,341.63,328.92,352.28,250981.06
2017-12-24,350.82,326.27,352.29,336.06,240863.28
2017-12-25,343.9,334.08,336.06,339.34,202390.48
2017-12-26,388.08,345.86,339.25,358.62,242431.55
2017-12-27,384.65,350.27,358.63,375.09,264770.61
2017-12-28,360.69,333.62,375.08,354.35,213270.63
2017-12-29,359.96,343.98,354.35,353.48,248291.81
2017-12-30,313.16,297.37,353.61,307.65,240420.36
2017-12-31,343.63,329.22,307.67,331.72,181833.42
